event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2,event_date,Height_f1,Weight_f1,Reach_f1,STANCE_f1,DOB_f1,Height_f2,Weight_f2,Reach_f2,STANCE_f2,DOB_f2,age_at_fight_f1,age_at_fight_f2
UFC Fight Night: Cannonier vs. Rodrigues,Rodolfo Vieira,Andre Petroski,0,1,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.53,0.38,0.5384615384615384,0.3823529411764705,0.0,0.0,0,0,0,0,24,2,0.0,0.0,0.6,0.59,0.6,0.6052631578947368,0.0,,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.6,0.5,0.6285714285714286,0.5238095238095238,0.25,0.0,0.0,0.0,0.0,0.0,59.0,3.0,0.53,0.38,0.3571428571428571,0.2222222222222222,0.5,0.375,0.8,0.75,0.5384615384615384,0.3823529411764705,,,,,0.6,0.59,0.4827586206896552,0.44,0.8333333333333334,1.0,1.0,0.8888888888888888,0.5945945945945946,0.5945945945945946,0.6666666666666666,,,,0.6,0.5,0.5217391304347826,0.3793103448275862,,0.5,0.8,0.8888888888888888,0.5666666666666667,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,72,185.0,73,Orthodox,1989-09-25,72,185.0,73,Switch,1991-06-12,35,33
UFC Fight Night: Cannonier vs. Rodrigues,Connor Matthews,Jose Delgado,0,1,Featherweight Bout,0,KO/TKO,1,178,178,3,0,1,0.26,0.52,0.2903225806451613,0.5238095238095238,0.66,,0,0,0,0,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.52,0.3,0.4827586206896552,0.0,0.8571428571428571,,0.25,0.2608695652173913,0.4666666666666667,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,68,145.0,71,Switch,1992-05-31,71,145.0,74,Switch,1998-04-21,32,26
UFC Fight Night: Cannonier vs. Rodrigues,Angela Hill,Ketlen Souza,1,0,Women's Strawweight Bout,0,Decision - Split,3,900,300,3,0,0,0.6,0.55,0.6779661016949152,0.59375,1.0,0.0,0,0,0,0,180,1,0.0,0.0,0.6,0.49,0.6216216216216216,0.5147058823529411,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.38,0.5,0.3953488372093023,0.5,0.33,0.0,0.0,0.0,0.0,0.0,88.0,2.0,0.6,0.55,0.3703703703703703,0.4210526315789473,0.9444444444444444,0.8,1.0,1.0,0.4285714285714285,0.52,0.9166666666666666,1.0,0.8333333333333334,,0.6,0.49,0.5116279069767442,0.4285714285714285,0.7083333333333334,0.7777777777777778,1.0,0.5714285714285714,0.578125,0.4576271186440678,0.8333333333333334,0.8333333333333334,,,0.38,0.5,0.3076923076923077,0.3636363636363636,0.4615384615384615,0.8888888888888888,0.6666666666666666,0.75,0.358974358974359,0.4772727272727273,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,63,115.0,64,Orthodox,1985-01-12,63,115.0,63,Orthodox,1994-08-18,40,30
UFC Fight Night: Cannonier vs. Rodrigues,Rafael Estevam,Jesus Aguilar,1,0,Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,1.0,1.0,0.8214285714285714,1.0,0.83,,0,1,0,0,234,30,0.0,0.0,0.5,0.5,0.6904761904761905,0.4545454545454545,0.71,0.0,0.0,1.0,0.0,0.0,270.0,0.0,0.0,0.0,0.3,0.37,0.3076923076923077,0.4074074074074074,0.16,0.5,0.0,0.0,0.0,0.0,58.0,44.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,0.5,0.5,0.5,0.4444444444444444,,1.0,,,0.5,0.2857142857142857,,1.0,,1.0,0.3,0.37,0.2352941176470588,0.3230769230769231,0.4444444444444444,0.75,,0.6666666666666666,0.3076923076923077,0.4029850746268656,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,68,135.0,69,Orthodox,1996-08-10,64,125.0,62,Orthodox,1996-03-13,28,28
UFC Fight Night: Cannonier vs. Rodrigues,Gabriel Bonfim,Khaos Williams,1,0,Welterweight Bout,0,Submission,2,598,298,3,0,0,0.3,0.17,0.3043478260869565,0.2222222222222222,0.75,,1,0,0,0,68,22,0.0,0.0,0.57,0.26,0.5714285714285714,0.2653061224489796,1.0,,1.0,0.0,0.0,0.0,34.0,1.0,,,,,,,,,,,,,,,0.3,0.17,0.1176470588235294,0.1304347826086956,,0.1666666666666666,0.8333333333333334,0.25,0.3043478260869565,0.1707317073170731,,,,,0.57,0.26,0.5454545454545454,0.1612903225806451,0.0,0.1428571428571428,0.9090909090909092,0.6363636363636364,0.5833333333333334,0.2653061224489796,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,73,170.0,72,Orthodox,1997-08-20,72,170.0,77,Orthodox,1994-03-30,27,30
UFC Fight Night: Cannonier vs. Rodrigues,Vince Morales,Elijah Smith,0,1,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.47,0.44,0.475,0.4418604651162791,,1.0,0,0,0,0,0,17,0.0,0.0,0.8,0.2,0.75,0.5833333333333334,0.66,1.0,2.0,1.0,2.0,2.0,122.0,128.0,0.0,0.0,0.41,0.4,0.4047619047619047,0.4727272727272727,0.0,0.5,1.0,0.0,0.0,0.0,65.0,28.0,0.47,0.44,0.3939393939393939,0.3939393939393939,0.8,0.5,1.0,0.625,0.4473684210526316,0.4285714285714285,1.0,1.0,,,0.8,0.2,0.8,0.2,,,,,0.8,0.2,,,,,0.41,0.4,0.3611111111111111,0.3488372093023256,0.8,1.0,,0.8,0.3947368421052631,0.3829787234042553,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,67,135.0,70,Orthodox,1990-11-12,69,135.0,71,Orthodox,2002-09-05,34,22
UFC Fight Night: Cannonier vs. Rodrigues,Don'Tale Mayes,Valter Walker,0,1,Heavyweight Bout,0,Submission,1,77,77,3,0,0,0.5,0.33,0.75,0.5555555555555556,,0.5,0,1,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.33,0.5,0.0,,,,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,78,260.0,81,Orthodox,1992-01-16,78,244.0,78,Orthodox,1997-12-14,33,27
UFC Fight Night: Cannonier vs. Rodrigues,Julia Avila,Jacqueline Cavalcanti,0,1,Women's Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.48,0.39,0.4897959183673469,0.3950617283950617,,,0,0,0,0,0,0,0.0,0.0,0.34,0.31,0.375,0.3148148148148148,1.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.33,0.37,0.3214285714285714,0.3939393939393939,0.0,,0.0,0.0,0.0,0.0,16.0,0.0,0.48,0.39,0.1785714285714285,0.3043478260869565,0.75,0.8333333333333334,0.9411764705882352,1.0,0.4897959183673469,0.3950617283950617,,,,,0.34,0.31,0.2,0.25,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3529411764705882,0.320754716981132,0.0,0.0,,,0.33,0.37,0.2105263157894736,0.3559322033898305,0.5,0.75,0.75,0.0,0.2941176470588235,0.375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15,67,135.0,68,Orthodox,1988-05-11,68,135.0,70,Orthodox,1997-08-29,36,27
UFC 312: Du Plessis vs. Strickland 2,Dricus Du Plessis,Sean Strickland,1,0,UFC Middleweight Title Bout,1,Decision - Unanimous,5,1500,300,5,0,0,0.44,0.32,0.4444444444444444,0.3265306122448979,,,0,0,0,0,0,0,0.0,0.0,0.51,0.53,0.5166666666666667,0.5370370370370371,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.51,0.4936708860759494,0.5106382978723404,1.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.44,0.32,0.2,0.2439024390243902,0.6,0.7142857142857143,0.9,1.0,0.4444444444444444,0.3265306122448979,,,,,0.51,0.53,0.2258064516129032,0.4285714285714285,0.7,0.6153846153846154,0.8947368421052632,1.0,0.5166666666666667,0.5370370370370371,,,,,0.49,0.51,0.2391304347826087,0.4615384615384615,0.9333333333333332,0.8333333333333334,0.7777777777777778,0.5,0.4936708860759494,0.5106382978723404,,,,,0.0,0.0,0.31,0.54,0.3382352941176471,0.5490196078431373,,,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.54,0.2407407407407407,0.5348837209302325,0.7142857142857143,0.625,0.6,,0.3181818181818182,0.5490196078431373,,,,,0.0,0.0,0.56,0.5,0.5625,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.5,0.3783783783783784,0.4444444444444444,0.7647058823529411,0.8571428571428571,0.9,1.0,0.5625,0.5,,,,,2025-02-08,73,185.0,76,Switch,1994-01-14,73,185.0,76,Orthodox,1991-02-27,31,33
UFC 312: Du Plessis vs. Strickland 2,Zhang Weili,Tatiana Suarez,1,0,UFC Women's Strawweight Title Bout,1,Decision - Unanimous,5,1500,300,5,0,0,0.5,0.0,0.8378378378378378,0.8846153846153846,,1.0,0,0,0,0,69,188,0.0,0.0,0.58,0.0,0.7536231884057971,0.5,,0.0,0.0,0.0,0.0,0.0,139.0,87.0,0.0,0.0,0.45,0.38,0.5689655172413793,0.4090909090909091,,0.0,0.0,0.0,0.0,0.0,6.0,44.0,0.5,0.0,0.0,,,0.0,1.0,0.0,0.5,0.0,,,,,0.58,0.0,0.7,0.0,0.5,,0.3333333333333333,,0.3636363636363636,0.0,1.0,,1.0,,0.45,0.38,0.3928571428571428,0.0,0.7,0.4,0.25,0.6666666666666666,0.4102564102564102,0.3333333333333333,1.0,0.6666666666666666,,,0.0,0.0,1.0,0.6,0.8833333333333333,0.7777777777777778,1.0,,1.0,0.0,0.0,0.0,267.0,0.0,1.0,0.6,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,0.6,,,1.0,,0.0,0.0,0.84,0.16,0.84,0.5,0.0,0.0,0.0,0.0,0.0,0.0,173.0,37.0,0.84,0.16,0.75,0.0,1.0,,1.0,0.5,0.6666666666666666,0.1666666666666666,1.0,,0.8333333333333334,,2025-02-08,64,115.0,63,Switch,1989-08-13,65,115.0,66,Southpaw,1990-12-19,35,34
UFC 312: Du Plessis vs. Strickland 2,Justin Tafa,Tallison Teixeira,0,1,Heavyweight Bout,0,KO/TKO,1,35,35,3,0,1,0.0,0.88,0.0,0.9,,0.0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.88,0.0,0.8333333333333334,,1.0,,,0.0,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,72,264.0,74,Southpaw,1993-12-13,79,258.0,83,Orthodox,1999-12-07,31,25
UFC 312: Du Plessis vs. Strickland 2,Jimmy Crute,Rodolfo Bellato,3,3,Light Heavyweight Bout,0,Decision - Majority,3,900,300,3,1,0,0.57,0.2,0.7023809523809523,0.5,,0.0,0,0,0,0,232,0,0.0,0.0,0.48,0.68,0.4842105263157895,0.6857142857142857,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.6,0.5,0.6142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.57,0.2,0.5476190476190477,0.0,1.0,0.5,0.6666666666666666,,0.3333333333333333,0.2,1.0,,0.6923076923076923,,0.48,0.68,0.4705882352941176,0.5142857142857142,0.75,0.875,0.5,0.8421052631578947,0.4534883720930232,0.676923076923077,0.7777777777777778,0.8,,,0.49,0.6,0.4761904761904761,0.4736842105263157,0.75,0.8181818181818182,,0.7647058823529411,0.4848484848484848,0.6060606060606061,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,74,205.0,74,Orthodox,1996-03-04,75,205.0,75,Orthodox,1996-02-05,28,29
UFC 312: Du Plessis vs. Strickland 2,Jake Matthews,Francisco Prado,1,0,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.34,0.38,0.3709677419354839,0.3859649122807017,,0.5,0,0,0,0,0,33,0.0,0.0,0.38,0.43,0.5131578947368421,0.4772727272727273,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.37,0.39,0.4285714285714285,0.4117647058823529,,0.0,0.0,0.0,0.0,0.0,40.0,27.0,0.34,0.38,0.3333333333333333,0.1470588235294117,0.4285714285714285,0.75,,0.7272727272727273,0.3148148148148148,0.3461538461538461,0.75,0.75,,1.0,0.38,0.43,0.2558139534883721,0.2,0.7857142857142857,0.5714285714285714,,1.0,0.3584905660377358,0.3714285714285714,0.75,0.8333333333333334,,,0.37,0.39,0.2115384615384615,0.2121212121212121,0.8333333333333334,0.6666666666666666,1.0,1.0,0.3225806451612903,0.3555555555555555,0.8571428571428571,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,71,170.0,73,Orthodox,1994-08-19,70,170.0,69,Orthodox,2002-06-16,30,22
UFC 312: Du Plessis vs. Strickland 2,Jack Jenkins,Gabriel Santos,0,1,Featherweight Bout,0,Submission,3,726,126,3,1,0,0.77,0.45,0.7674418604651163,0.6470588235294118,,0.5,0,1,0,0,137,50,0.0,0.0,0.45,0.75,0.4545454545454545,0.8405797101449275,0.0,0.5,0.0,0.0,0.0,0.0,3.0,228.0,0.0,0.0,1.0,0.66,1.0,0.8,,0.66,0.0,1.0,0.0,0.0,0.0,101.0,0.77,0.45,0.7307692307692307,0.25,0.75,0.6666666666666666,1.0,0.8,0.7,0.45,0.8333333333333334,,0.8,,0.45,0.75,0.25,0.76,1.0,0.6,1.0,1.0,0.4545454545454545,0.5294117647058824,,1.0,,1.0,1.0,0.66,1.0,0.5714285714285714,,1.0,,1.0,1.0,0.625,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,67,145.0,68,Switch,1993-11-03,69,145.0,70,Orthodox,1996-11-28,31,28
UFC 312: Du Plessis vs. Strickland 2,Tom Nolan,Viacheslav Borshchev,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.42,0.65,0.4328358208955223,0.6551724137931034,0.0,,2,0,0,0,85,0,0.0,0.0,0.38,0.59,0.4,0.5873015873015873,0.5,,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.36,0.37,0.5454545454545454,0.5070422535211268,0.0,,0.0,1.0,0.0,0.0,0.0,191.0,0.42,0.65,0.2826086956521739,0.4375,0.6,0.875,1.0,1.0,0.4137931034482758,0.6551724137931034,0.4,,1.0,,0.38,0.59,0.3877551020408163,0.2758620689655172,0.25,0.8,0.5,1.0,0.3846153846153846,0.6140350877192983,0.5,0.25,,1.0,0.36,0.37,0.3142857142857143,0.2272727272727272,0.6,1.0,0.5,1.0,0.35,0.35,0.5,,,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,75,155.0,73,Southpaw,2000-03-08,71,155.0,69,Orthodox,1992-01-08,24,33
UFC 312: Du Plessis vs. Strickland 2,Wang Cong,Bruna Brasil,1,0,Women's Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.61,0.5,0.6122448979591837,0.5,1.0,,0,0,0,0,1,0,0.0,0.0,0.58,0.41,0.5833333333333334,0.4117647058823529,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.5342465753424658,0.5185185185185185,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.61,0.5,0.3928571428571428,0.3,0.8,1.0,0.9375,0.625,0.6304347826086957,0.5,,,0.3333333333333333,,0.58,0.41,0.3448275862068966,0.2,0.6666666666666666,0.5,0.8947368421052632,0.5,0.5833333333333334,0.4117647058823529,,,,,0.52,0.51,0.4047619047619047,0.4666666666666667,0.6,0.6666666666666666,0.8,0.3333333333333333,0.5352112676056338,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,66,125.0,66,Southpaw,1992-05-15,66,115.0,65,Orthodox,1993-09-07,32,31
UFC 312: Du Plessis vs. Strickland 2,Colby Thicknesse,Aleksandre Topuria,0,1,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.28,0.56,0.2765957446808511,0.5882352941176471,0.0,1.0,0,0,0,0,0,44,0.0,0.0,0.3,0.51,0.2957746478873239,0.5116279069767442,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.36,0.25,0.4615384615384615,0.696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.28,0.56,0.1875,0.35,0.4545454545454545,0.9166666666666666,0.6666666666666666,,0.25,0.5357142857142857,1.0,1.0,,0.5,0.3,0.51,0.1632653061224489,0.3666666666666666,0.4666666666666667,0.7777777777777778,1.0,1.0,0.2985074626865671,0.4871794871794871,0.3333333333333333,0.75,,,0.36,0.25,0.4,0.0,0.0,1.0,,,0.3636363636363636,0.3333333333333333,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,67,135.0,69,Orthodox,1999-06-23,67,135.0,68,Orthodox,1996-01-28,25,29
UFC 312: Du Plessis vs. Strickland 2,Rongzhu,Kody Steele,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.44,0.31,0.4473684210526316,0.313953488372093,,0.33,0,0,1,0,8,6,1.0,0.0,0.5,0.25,0.4923076923076923,0.25,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.58,0.26,0.5882352941176471,0.264367816091954,,,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.391304347826087,0.2658227848101265,1.0,1.0,1.0,0.6666666666666666,0.44,0.3170731707317073,,0.25,,,0.5,0.25,0.4745762711864407,0.2424242424242424,0.5,0.5,1.0,0.0,0.5,0.25,,,,,0.58,0.26,0.5760869565217391,0.2195121951219512,0.25,1.0,1.0,,0.5882352941176471,0.264367816091954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,69,155.0,70,Orthodox,2000-03-07,69,155.0,71,Orthodox,1995-04-21,24,29
UFC 312: Du Plessis vs. Strickland 2,Jonathan Micallef,Kevin Jousset,1,0,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,1,0,0.51,0.41,0.5370370370370371,0.4545454545454545,,,0,0,0,0,9,0,0.0,0.0,0.43,0.41,0.4347826086956521,0.4166666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.4054054054054054,0.3768115942028985,,,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.41,0.3103448275862069,0.3,0.8125,0.2222222222222222,0.75,0.8,0.5,0.4102564102564102,1.0,,,,0.43,0.41,0.3728813559322034,0.2564102564102564,0.875,0.5833333333333334,0.5,0.8888888888888888,0.4347826086956521,0.4166666666666667,,,,,0.4,0.37,0.3333333333333333,0.3018867924528302,0.8,0.6153846153846154,1.0,0.6666666666666666,0.3972602739726027,0.373134328358209,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,72,170.0,77,Southpaw,1999-03-05,74,170.0,75,Orthodox,1993-05-02,25,31
UFC 312: Du Plessis vs. Strickland 2,Quillan Salkilld,Anshul Jubli,1,0,Lightweight Bout,0,KO/TKO,1,19,19,3,1,0,0.85,0.0,0.8571428571428571,0.0,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.0,0.6666666666666666,0.0,1.0,,1.0,,0.8333333333333334,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-08,72,155.0,75,Orthodox,1999-12-28,72,155.0,69,Switch,1995-01-13,25,30
UFC Fight Night: Adesanya vs. Imavov,Israel Adesanya,Nassourdine Imavov,0,1,Middleweight Bout,0,KO/TKO,2,330,30,5,0,0,0.45,0.38,0.52,0.4347826086956521,0.0,0.0,0,0,0,0,0,40,0.0,1.0,1.0,0.7,1.0,0.7272727272727273,,,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,0.45,0.38,0.2962962962962963,0.2307692307692307,0.6,0.0,0.75,0.8333333333333334,0.4545454545454545,0.3809523809523809,,,,,1.0,0.7,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.5,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,76,185.0,80,Switch,1989-07-22,75,185.0,75,Orthodox,1996-03-01,35,28
UFC Fight Night: Adesanya vs. Imavov,Shara Magomedov,Michael Page,0,1,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.36,0.61,0.36,0.6190476190476191,,0.0,0,0,0,0,0,16,0.0,0.0,0.23,0.56,0.28125,0.5769230769230769,,,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.68,0.55,0.7111111111111111,0.5588235294117647,,,0.0,0.0,0.0,0.0,40.0,0.0,0.36,0.61,0.1,0.5,0.6666666666666666,0.5,0.5,1.0,0.375,0.6190476190476191,0.0,,,,0.23,0.56,0.0,0.3125,0.7142857142857143,1.0,0.4,1.0,0.2333333333333333,0.5416666666666666,,1.0,,,0.68,0.55,0.5,0.4782608695652174,1.0,1.0,0.625,0.5,0.6428571428571429,0.5,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,74,185.0,73,Orthodox,1994-05-16,75,170.0,79,Switch,1987-04-07,30,37
UFC Fight Night: Adesanya vs. Imavov,Sergei Pavlovich,Jairzinho Rozenstruik,1,0,Heavyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.47,0.46,0.6274509803921569,0.5,,,0,0,0,0,69,0,0.0,0.0,0.15,0.35,0.609375,0.4210526315789473,1.0,,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.61,0.17,0.7956989247311828,0.2307692307692307,1.0,,0.0,0.0,0.0,0.0,169.0,0.0,0.47,0.46,0.4285714285714285,0.0,,1.0,1.0,1.0,0.4782608695652174,0.4666666666666667,,,,,0.15,0.35,0.1176470588235294,0.2307692307692307,0.5,1.0,,0.6666666666666666,0.1578947368421052,0.3529411764705882,,,,,0.61,0.17,0.5882352941176471,0.1818181818181818,1.0,,,0.0,0.6111111111111112,0.1739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,75,257.0,84,Southpaw,1992-05-13,74,242.0,78,Orthodox,1988-03-17,32,36
